wavelength  mua musp    n
539	0.00878125	1.24207694	1.43
540	0.00878125	1.249057703	1.43
541	0.008773438	1.241346388	1.43
542	0.008773438	1.238456116	1.43
543	0.008773438	1.2352285	1.43
544	0.008773438	1.236349656	1.43
545	0.008773438	1.227586067	1.43
546	0.008773438	1.229011759	1.43
547	0.008742188	1.229572054	1.43
548	0.008703125	1.227056125	1.43
549	0.008703125	1.229905221	1.43
550	0.008742188	1.22099473	1.43
551	0.008765625	1.219471899	1.43
552	0.008773438	1.215236862	1.43
553	0.008773438	1.219788191	1.43
554	0.008765625	1.218706918	1.43
555	0.008765625	1.216303221	1.43
556	0.008765625	1.218988327	1.43
557	0.008765625	1.210682217	1.43
558	0.008757813	1.205988738	1.43
559	0.008703125	1.204456464	1.43
560	0.008671875	1.207742157	1.43
561	0.00865625	1.201849737	1.43
562	0.00865625	1.20629847	1.43
563	0.00865625	1.20424254	1.43
564	0.008671875	1.193624753	1.43
565	0.00865625	1.189495435	1.43
566	0.00865625	1.191667731	1.43
567	0.00865625	1.189706328	1.43
568	0.00865625	1.192310826	1.43
569	0.008679688	1.184614427	1.43
570	0.008679688	1.182210794	1.43
571	0.008679688	1.187180642	1.43
572	0.00865625	1.182049058	1.43
573	0.00865625	1.182578526	1.43
574	0.00865625	1.179412104	1.43
575	0.00865625	1.174074393	1.43
576	0.008648438	1.178003953	1.43
577	0.008648438	1.1720791	1.43
578	0.008648438	1.172729476	1.43
579	0.008640625	1.169932616	1.43
580	0.008640625	1.168762395	1.43
581	0.008632813	1.167049387	1.43
582	0.008632813	1.169122045	1.43
583	0.008648438	1.162828486	1.43
584	0.008648438	1.1608456	1.43
585	0.008648438	1.158881025	1.43
586	0.008648438	1.155269273	1.43
587	0.008617188	1.158945604	1.43
588	0.008648438	1.159604523	1.43
589	0.008671875	1.155171384	1.43
590	0.008671875	1.149380855	1.43
591	0.008671875	1.14770254	1.43
592	0.008671875	1.150866452	1.43
593	0.008671875	1.146246057	1.43
594	0.008625	1.144010695	1.43
595	0.008625	1.143049206	1.43
596	0.008625	1.140208918	1.43
597	0.008625	1.136997761	1.43
598	0.008625	1.136058762	1.43
599	0.008625	1.132420015	1.43
600	0.008625	1.136622831	1.43
601	0.008679688	1.131984872	1.43
602	0.008679688	1.124658013	1.43
603	0.008695313	1.132070935	1.43
604	0.008695313	1.126925528	1.43
605	0.008679688	1.121637801	1.43
606	0.008695313	1.122308389	1.43
607	0.008695313	1.119255419	1.43
608	0.008679688	1.118127574	1.43
609	0.00865625	1.119462383	1.43
610	0.00865625	1.117867309	1.43
611	0.008671875	1.111978367	1.43
612	0.00865625	1.110843282	1.43
613	0.00865625	1.111701623	1.43
614	0.00865625	1.11057929	1.43
615	0.00865625	1.111266637	1.43
616	0.00865625	1.107568539	1.43
617	0.00865625	1.109349864	1.43
618	0.00865625	1.102337034	1.43
619	0.008617188	1.101217844	1.43
620	0.008617188	1.09949195	1.43
621	0.008617188	1.097138734	1.43
622	0.00859375	1.099831875	1.43
623	0.008570313	1.097095022	1.43
624	0.008570313	1.093370597	1.43
625	0.008570313	1.092228136	1.43
626	0.008554688	1.089777527	1.43
627	0.008546875	1.088628517	1.43
628	0.008539063	1.087662114	1.43
629	0.00853125	1.087933023	1.43
630	0.008539063	1.084432744	1.43
631	0.008539063	1.08385239	1.43
632	0.008539063	1.081842069	1.43
633	0.00853125	1.079303117	1.43
634	0.008515625	1.079051393	1.43
635	0.008515625	1.077427257	1.43
636	0.008507813	1.075895185	1.43
637	0.0085	1.075224463	1.43
638	0.008507813	1.073380695	1.43
639	0.00846875	1.074915573	1.43
640	0.00846875	1.071197193	1.43
641	0.00846875	1.068192878	1.43
642	0.008476563	1.070133803	1.43
643	0.008484375	1.063662511	1.43
644	0.008484375	1.069152846	1.43
645	0.0085	1.067700845	1.43
646	0.0085	1.066547241	1.43
647	0.008484375	1.063470912	1.43
648	0.008484375	1.064119347	1.43
649	0.008476563	1.059769163	1.43
650	0.0085	1.052844454	1.43
651	0.008453125	1.051855821	1.43
652	0.008453125	1.050869631	1.43
653	0.008453125	1.049885876	1.43
654	0.008453125	1.048904544	1.43
655	0.008460938	1.047925628	1.43
656	0.00846875	1.046949116	1.43
657	0.008476563	1.045974999	1.43
658	0.0085625	1.045003268	1.43
659	0.0085625	1.044033914	1.43
660	0.008601563	1.043066926	1.43
661	0.008648438	1.042102296	1.43
662	0.008648438	1.041140015	1.43
663	0.008648438	1.040180072	1.43
664	0.0086875	1.03922246	1.43
665	0.008695313	1.038267168	1.43
666	0.008703125	1.037314188	1.43
667	0.008703125	1.03636351	1.43
668	0.008703125	1.035415126	1.43
669	0.008703125	1.034469026	1.43
670	0.008703125	1.033525202	1.43
671	0.008703125	1.032583645	1.43
672	0.008710938	1.031644346	1.43
673	0.008726563	1.030707297	1.43
674	0.00875	1.029772487	1.43
675	0.008773438	1.02883991	1.43
676	0.008804688	1.027909556	1.43
677	0.008828125	1.026981417	1.43
678	0.008828125	1.026055483	1.43
679	0.008828125	1.025131748	1.43
680	0.008828125	1.024210202	1.43
681	0.008851563	1.023290836	1.43
682	0.008867188	1.022373643	1.43
683	0.008867188	1.021458614	1.43
684	0.008867188	1.020545741	1.43
685	0.008867188	1.019635016	1.43
686	0.008851563	1.01872643	1.43
687	0.008851563	1.017819976	1.43
688	0.008851563	1.016915644	1.43
689	0.008851563	1.016013428	1.43
690	0.008835938	1.01511332	1.43
691	0.008835938	1.01421531	1.43
692	0.008828125	1.013319392	1.43
693	0.008828125	1.012425558	1.43
694	0.008828125	1.011533798	1.43
695	0.008828125	1.010644107	1.43
696	0.008828125	1.009756476	1.43
697	0.008828125	1.008870897	1.43
698	0.008828125	1.007987363	1.43
699	0.008828125	1.007105866	1.43
700	0.008828125	1.006226398	1.43
701	0.008820313	1.005348952	1.43
702	0.008773438	1.00447352	1.43
703	0.008773438	1.003600096	1.43
704	0.008726563	1.00272867	1.43
705	0.008726563	1.001859237	1.43
706	0.008726563	1.000991788	1.43
707	0.00871875	1.000126317	1.43
708	0.00871875	0.999262815	1.43
709	0.00871875	0.998401276	1.43
710	0.008710938	0.997541693	1.43
711	0.00871875	0.996684058	1.43
712	0.008710938	0.995828365	1.43
713	0.008695313	0.994974605	1.43
714	0.008679688	0.994122772	1.43
715	0.008679688	0.99327286	1.43
716	0.008671875	0.99242486	1.43
717	0.008671875	0.991578766	1.43
718	0.008640625	0.990734571	1.43
719	0.00859375	0.989892269	1.43
720	0.00859375	0.989051852	1.43
721	0.00859375	0.988213313	1.43
722	0.00859375	0.987376646	1.43
723	0.00859375	0.986541844	1.43
724	0.008609375	0.9857089	1.43
725	0.008640625	0.984877807	1.43
726	0.008679688	0.98404856	1.43
727	0.008679688	0.98322115	1.43
728	0.008679688	0.982395572	1.43
729	0.008695313	0.981571819	1.43
730	0.008695313	0.980749885	1.43
731	0.008679688	0.979929763	1.43
732	0.008695313	0.979111446	1.43
733	0.008695313	0.978294928	1.43
734	0.008695313	0.977480204	1.43
735	0.0086875	0.976667265	1.43
736	0.008695313	0.975856106	1.43
737	0.008695313	0.975046721	1.43
738	0.008695313	0.974239104	1.43
739	0.008695313	0.973433248	1.43
740	0.008703125	0.972629146	1.43
741	0.008703125	0.971826794	1.43
742	0.008703125	0.971026184	1.43
743	0.008703125	0.97022731	1.43
744	0.008703125	0.969430167	1.43
745	0.00865625	0.968634749	1.43
746	0.00859375	0.967841048	1.43
747	0.008523438	0.96704906	1.43
748	0.008445313	0.966258778	1.43
749	0.00840625	0.965470197	1.43
750	0.008210938	0.96468331	1.43
751	0.0081875	0.963898111	1.43
752	0.008171875	0.963114595	1.43
753	0.008125	0.962332756	1.43
754	0.0080625	0.961552588	1.43
755	0.007960937	0.960774085	1.43
756	0.007953125	0.959997242	1.43
757	0.007921875	0.959222053	1.43
758	0.007921875	0.958448511	1.43
759	0.007921875	0.957676612	1.43
760	0.007914063	0.95690635	1.43
761	0.007882813	0.956137719	1.43
762	0.007796875	0.955370713	1.43
763	0.007773438	0.954605328	1.43
764	0.007726563	0.953841557	1.43
765	0.007726563	0.953079394	1.43
766	0.007679688	0.952318836	1.43
767	0.007679688	0.951559875	1.43
768	0.007671875	0.950802507	1.43
769	0.00765625	0.950046726	1.43
770	0.007648438	0.949292526	1.43
771	0.007648438	0.948539904	1.43
772	0.007617188	0.947788852	1.43
773	0.0075625	0.947039366	1.43
774	0.007554688	0.94629144	1.43
775	0.007546875	0.94554507	1.43
776	0.007546875	0.944800249	1.43
777	0.007546875	0.944056974	1.43
778	0.00753125	0.943315238	1.43
779	0.00753125	0.942575036	1.43
780	0.00753125	0.941836364	1.43
781	0.007507812	0.941099216	1.43
782	0.007507812	0.940363587	1.43
783	0.007367187	0.939629472	1.43
784	0.007367187	0.938896866	1.43
785	0.007460937	0.938165764	1.43
786	0.007414062	0.937436161	1.43
787	0.007351562	0.936708051	1.43
788	0.007351562	0.935981431	1.43
789	0.00734375	0.935256295	1.43
790	0.007382812	0.934532639	1.43
791	0.007414062	0.933810456	1.43
792	0.007429687	0.933089743	1.43
793	0.007429687	0.932370495	1.43
794	0.007414062	0.931652706	1.43
795	0.007382812	0.930936372	1.43
796	0.007429687	0.930221489	1.43
797	0.007382812	0.929508051	1.43
798	0.007382812	0.928796054	1.43
799	0.007382812	0.928085493	1.43
800	0.007382812	0.927376363	1.43
801	0.007375	0.92666866	1.43
802	0.007375	0.925962378	1.43
803	0.007375	0.925257515	1.43
804	0.007375	0.924554064	1.43
805	0.007375	0.923852021	1.43
806	0.007375	0.923151382	1.43
807	0.007359375	0.922452142	1.43
808	0.0073125	0.921754297	1.43
809	0.007304687	0.921057841	1.43
810	0.007304687	0.920362772	1.43
811	0.007289062	0.919669083	1.43
812	0.00728125	0.918976771	1.43
813	0.00728125	0.918285832	1.43
814	0.007257812	0.91759626	1.43
815	0.007257812	0.916908052	1.43
816	0.007257812	0.916221203	1.43
817	0.007257812	0.915535709	1.43
818	0.007257812	0.914851565	1.43
819	0.007257812	0.914168767	1.43
820	0.00728125	0.913487311	1.43
821	0.007257812	0.912807193	1.43
822	0.007257812	0.912128408	1.43
823	0.00721875	0.911450952	1.43
824	0.00721875	0.910774821	1.43
825	0.007195312	0.910100011	1.43
826	0.00721875	0.909426518	1.43
827	0.00725	0.908754336	1.43
828	0.00725	0.908083463	1.43
829	0.007234375	0.907413894	1.43
830	0.007242187	0.906745625	1.43
831	0.00725	0.906078652	1.43
832	0.007265625	0.905412971	1.43
833	0.00725	0.904748578	1.43
834	0.007265625	0.904085468	1.43
835	0.007265625	0.903423638	1.43
836	0.007289062	0.902763084	1.43
837	0.007289062	0.902103802	1.43
838	0.007296875	0.901445787	1.43
839	0.007414062	0.900789037	1.43
840	0.007382812	0.900133546	1.43
841	0.007382812	0.899479311	1.43
842	0.007414062	0.898826329	1.43
843	0.007414062	0.898174595	1.43
844	0.007429687	0.897524105	1.43
845	0.007414062	0.896874855	1.43
